timestamp,source_ip,destination_ip,protocol,flow_duration,packet_length,total_bytes,packet_count,attack_type,severity
2026-08-26 11:13:59,243.204.42.166,158.100.26.82,UDP,642628,16344,4072603,604,BENIGN,Low
2026-08-26 11:14:01,225.43.161.75,194.85.82.106,ICMP,65777,46466,2358541,4050,DDoS,High
2026-08-26 11:14:02,154.42.53.135,118.198.57.177,TCP,898580,1358,8333329,9915,BruteForce,High
2026-08-26 11:14:03,217.80.140.212,40.99.225.97,UDP,691070,8334,3679110,4764,BENIGN,Low
2026-08-26 11:14:04,93.24.1.83,168.188.204.135,UDP,185739,35227,7513320,9925,BENIGN,Low
2026-08-26 11:14:06,186.115.92.205,241.125.98.20,TCP,625701,26280,446310,5642,BENIGN,Low
2026-08-26 11:14:07,39.224.156.204,227.10.178.228,UDP,963466,61594,6520110,3619,DDoS,Critical
2026-08-26 11:14:09,72.241.21.95,173.206.255.140,ICMP,105296,39910,280522,7047,DDoS,High
2026-08-26 11:14:09,49.253.207.34,84.217.45.120,UDP,248166,60594,168682,1852,DDoS,High
2026-08-26 11:14:10,131.201.16.16,112.113.115.176,UDP,46335,6358,7699617,5390,BENIGN,Low
2026-08-26 11:14:11,27.148.25.63,203.35.142.229,UDP,700450,8746,9834679,4889,BENIGN,Low
2026-08-26 11:14:12,95.145.55.108,44.98.237.225,UDP,435705,17772,3649806,3461,DDoS,High
2026-08-26 11:14:13,78.10.66.97,218.114.88.178,TCP,507477,17603,7908421,2742,BENIGN,Low
2026-08-26 11:14:15,193.123.170.251,146.102.218.189,TCP,584711,12888,4692544,93,DDoS,High
2026-08-26 11:14:16,51.182.15.182,228.120.181.37,ICMP,533308,13197,3984402,4829,BruteForce,Medium
2026-08-26 11:14:17,200.235.84.68,211.242.199.87,UDP,756608,13619,1060444,5549,BENIGN,Low
2026-08-26 11:14:18,208.126.50.69,183.89.149.179,UDP,85557,50963,3509933,7163,DDoS,Critical
2026-08-26 11:14:19,148.208.101.239,176.11.0.3,ICMP,381754,28822,4402601,6670,BruteForce,High
2026-08-26 11:14:21,114.145.163.231,229.23.180.237,ICMP,529378,22807,1807588,4077,BENIGN,Low
2026-08-26 11:14:22,73.145.85.215,231.42.236.252,TCP,170558,61079,5860271,685,BENIGN,Low
2026-08-26 11:14:23,4.16.195.254,252.183.124.250,TCP,941383,65281,2887226,4246,DDoS,Critical
2026-08-26 11:14:24,94.52.151.22,238.156.72.95,UDP,425080,7706,2797710,4770,DDoS,Critical
2026-08-26 11:14:26,159.89.168.241,18.196.43.3,ICMP,578023,52444,3989802,4625,Botnet,High
2026-08-26 11:14:27,67.18.215.4,88.208.149.9,UDP,913455,22730,5192228,6334,PortScan,Medium
2026-08-26 11:14:29,72.108.8.235,73.184.166.217,UDP,459458,9691,7958824,3630,PortScan,Medium
2026-08-26 11:14:30,165.208.100.24,40.98.189.99,UDP,716195,28520,3751406,9845,DDoS,Critical
2026-08-26 11:14:30,21.49.60.239,188.6.234.238,TCP,740181,3304,548798,9982,DDoS,Critical
2026-08-26 11:14:32,174.227.84.132,114.147.85.193,TCP,436720,35044,5696341,9141,Botnet,Medium
2026-08-26 11:14:33,148.197.184.73,19.75.6.210,TCP,11612,44171,5841918,7520,BruteForce,High
2026-08-26 11:14:34,203.2.15.123,55.74.54.78,TCP,495292,61067,9748726,5081,BENIGN,Low
2026-08-26 11:14:35,197.54.52.202,74.190.156.225,TCP,748427,37423,2198057,9123,Botnet,High
2026-08-26 11:14:36,9.93.184.146,223.175.54.183,ICMP,952075,14967,3050552,3688,BruteForce,High
2026-08-26 11:14:37,167.219.126.72,15.59.55.77,UDP,363546,45879,7343532,1623,PortScan,Medium
2026-08-26 11:14:38,97.71.85.207,91.86.146.184,UDP,295712,24173,6547505,5843,BENIGN,Low
2026-08-26 11:14:39,212.33.84.4,206.79.6.229,ICMP,21873,56740,6990778,646,BruteForce,High
2026-08-26 11:14:40,47.59.212.38,20.16.79.76,ICMP,278251,40469,1941054,2679,PortScan,Medium
2026-08-26 11:14:41,96.119.5.31,87.135.181.150,TCP,686601,58570,8360499,6019,BruteForce,Medium
2026-08-26 11:14:43,87.129.93.250,126.119.221.193,ICMP,784902,27733,1284664,7599,BENIGN,Low
2026-08-26 11:14:43,70.105.239.95,102.180.153.5,TCP,87185,25668,1727108,6440,BruteForce,Medium
2026-08-26 11:14:44,72.157.241.90,1.132.218.225,ICMP,144903,48267,7731015,7058,BENIGN,Low
2026-08-26 11:14:45,4.146.56.134,59.202.231.49,TCP,649935,43843,5715240,7757,BruteForce,Medium
2026-08-26 11:14:45,243.199.36.84,30.146.66.53,TCP,847523,10401,702194,701,DDoS,High
2026-08-26 11:14:47,145.4.142.200,226.151.31.191,TCP,124948,55144,4399022,1754,DDoS,Critical
2026-08-26 11:14:48,173.31.9.249,6.110.140.45,ICMP,412806,12494,3431235,147,Botnet,High
2026-08-26 11:14:49,179.193.103.111,193.236.210.115,UDP,212005,40716,1947676,2006,BruteForce,Medium
2026-08-26 11:14:50,12.113.170.85,255.174.251.254,TCP,131909,12024,2141541,3829,BruteForce,High
2026-08-26 11:14:52,47.198.39.212,125.52.119.93,UDP,359386,13777,9513329,6582,BruteForce,High
2026-08-26 11:14:53,179.250.247.114,101.8.50.203,UDP,346072,10179,4430821,4339,Botnet,High
2026-08-26 11:14:54,186.121.185.148,189.253.21.25,TCP,425185,64118,6714530,9901,BENIGN,Low
2026-08-26 11:14:55,8.92.38.57,243.140.31.141,ICMP,718498,26922,9744253,1047,DDoS,Critical
2026-08-26 11:14:55,217.53.87.56,147.181.91.164,ICMP,830433,17644,2667930,6499,BENIGN,Low
2026-08-26 11:14:56,158.235.98.53,238.100.65.180,UDP,754046,29245,5239615,3926,DDoS,Critical
2026-08-26 11:14:57,247.75.94.53,153.30.211.120,ICMP,269682,17725,335126,5653,Botnet,High
2026-08-26 11:14:58,70.243.184.103,147.238.244.165,ICMP,527026,16950,2187724,3898,Botnet,Medium
2026-08-26 11:15:00,217.46.224.13,141.148.97.58,UDP,724807,26108,6312212,8696,DDoS,High
2026-08-26 11:15:00,122.110.133.59,210.200.108.71,TCP,409382,33184,6668305,3021,DDoS,High
2026-08-26 11:15:02,47.203.29.13,169.173.152.246,UDP,487311,38125,966161,1780,Botnet,High
2026-08-26 11:15:03,219.99.34.22,9.176.87.160,ICMP,959670,41371,8327163,5745,Botnet,Medium
2026-08-26 11:15:03,228.95.18.122,44.122.179.52,TCP,841420,25538,5807228,8818,PortScan,Low
2026-08-26 11:15:05,197.83.228.184,76.62.218.30,UDP,251131,6893,7889813,3819,Botnet,High
2026-08-26 11:15:07,45.74.142.188,142.55.237.105,ICMP,135837,61947,3362203,4022,DDoS,High
2026-08-26 11:15:09,163.249.197.178,207.49.247.10,UDP,544487,32196,8385695,6716,BENIGN,Low
2026-08-26 11:15:10,196.198.76.172,227.88.98.32,TCP,430680,2189,3495575,33,PortScan,Low
2026-08-26 11:15:12,170.75.75.122,68.172.20.91,TCP,321906,42888,9914494,9303,Botnet,Medium
2026-08-26 11:15:13,80.105.244.177,78.245.47.227,TCP,155833,14309,925863,9217,PortScan,Low
2026-08-26 11:15:13,158.42.78.82,155.200.159.197,ICMP,237332,8368,5935718,4506,Botnet,Medium
2026-08-26 11:15:15,109.209.28.171,190.184.84.74,UDP,170368,2765,3452268,5328,BENIGN,Low
2026-08-26 11:15:16,148.249.193.158,51.150.57.8,UDP,594020,59111,734889,1850,BruteForce,High
2026-08-26 11:15:17,212.62.51.3,135.254.219.240,UDP,916072,26108,5825589,6376,BruteForce,High
2026-08-26 11:15:19,250.235.189.6,72.123.199.110,ICMP,365247,22355,5914078,9953,PortScan,Low
2026-08-26 11:15:20,59.98.208.209,228.184.82.143,ICMP,114560,54092,2267173,5367,DDoS,High
2026-08-26 11:15:21,99.26.8.110,171.218.29.233,UDP,409375,27287,9532415,3888,BruteForce,High
2026-08-26 11:15:22,216.140.166.166,252.245.236.63,TCP,416613,22051,2884269,9217,PortScan,Low
2026-08-26 11:15:22,209.147.27.158,88.232.85.168,UDP,347701,47785,8419436,9151,BENIGN,Low
2026-08-26 11:15:22,39.143.224.98,145.16.49.243,TCP,133366,59639,2881880,5687,BruteForce,High
2026-08-26 11:15:23,212.226.27.178,2.93.66.109,ICMP,822252,19787,3516708,7096,BruteForce,High
2026-08-26 11:15:25,30.120.36.60,145.194.229.214,TCP,246701,49559,4014810,7472,DDoS,Critical
2026-08-26 11:15:26,57.64.18.89,233.110.162.127,TCP,671820,38422,2119514,9847,BruteForce,Medium
2026-08-26 11:15:27,216.77.63.179,255.161.254.216,UDP,912373,41071,8898485,8379,BENIGN,Low
2026-08-26 11:15:28,57.224.186.97,1.85.28.43,TCP,155856,47749,7525549,2847,BENIGN,Low
2026-08-26 11:15:28,31.62.2.143,169.37.243.129,ICMP,418021,29435,4321570,4807,DDoS,High
2026-08-26 11:15:29,168.244.167.146,117.64.76.240,TCP,288158,1271,6456457,4525,PortScan,Low
2026-08-26 11:15:29,59.131.206.154,210.193.66.89,ICMP,836659,48956,1751342,7109,DDoS,Critical
2026-08-26 11:15:31,158.59.235.181,2.206.147.212,UDP,719604,64932,8326586,1853,Botnet,High
2026-08-26 11:15:31,42.74.220.182,42.12.82.235,TCP,621778,39819,4210949,2214,PortScan,Medium
2026-08-26 11:15:33,125.90.79.215,18.234.253.75,UDP,894219,41657,638171,7663,BruteForce,Medium
2026-08-26 11:15:34,128.115.126.173,240.40.137.44,UDP,945709,36878,1366803,6455,Botnet,High
2026-08-26 11:15:36,84.170.233.181,26.245.39.48,TCP,710667,12536,2283368,4948,BruteForce,Medium
2026-08-26 11:15:36,250.29.247.73,242.17.177.147,UDP,634212,31833,5888003,6111,DDoS,Critical
2026-08-26 11:15:37,11.7.243.193,128.204.90.47,ICMP,393203,38774,2708905,8013,DDoS,High
2026-08-26 11:15:39,73.162.102.168,48.47.8.164,UDP,586639,28092,5723221,2479,PortScan,Medium
2026-08-26 11:15:39,220.2.132.188,16.137.198.190,TCP,582519,40328,2649497,6251,BENIGN,Low
2026-08-26 11:15:40,91.81.8.196,200.183.33.223,TCP,185557,44102,3385561,7588,Botnet,Medium
2026-08-26 11:15:41,238.143.248.147,107.69.1.75,UDP,76752,24229,1767667,7741,Botnet,High
2026-08-26 11:15:42,236.76.142.86,133.189.245.217,TCP,618570,14277,4973278,8192,DDoS,High
2026-08-26 11:15:42,151.214.247.234,241.143.157.91,TCP,141637,55109,6453186,4263,BENIGN,Low
2026-08-26 11:15:43,235.229.140.112,112.154.14.190,ICMP,283762,18130,8211056,141,PortScan,Low
2026-08-26 11:15:45,229.178.121.207,61.136.201.190,TCP,819491,20550,4625284,8384,BENIGN,Low
2026-08-26 11:15:46,92.103.117.221,22.106.184.184,UDP,905960,38542,9691036,7733,BruteForce,High
2026-08-26 11:15:47,181.240.138.201,118.167.209.63,TCP,383889,15222,1709284,1378,BruteForce,Medium
2026-08-26 11:15:48,58.198.9.127,81.101.226.198,TCP,261069,2869,2340847,2512,BENIGN,Low
2026-08-26 11:15:49,172.165.176.230,237.91.227.105,TCP,980248,9747,8652413,4218,BENIGN,Low
2026-08-26 11:15:50,190.139.49.153,117.120.77.75,TCP,292726,47071,5367207,3031,BENIGN,Low
2026-08-26 11:15:51,224.129.141.189,23.178.251.139,UDP,704572,62987,4069901,7389,Botnet,Medium
2026-08-26 11:15:52,169.77.247.226,218.95.17.242,ICMP,279931,16767,1484135,2348,DDoS,High
2026-08-26 11:15:54,56.159.147.165,18.243.102.50,UDP,442143,2062,2193387,6728,PortScan,Medium
2026-08-26 11:15:56,31.66.245.124,145.254.19.49,TCP,105886,44397,7733085,5104,BENIGN,Low
2026-08-26 11:15:56,6.46.95.63,41.5.2.80,TCP,662717,16102,5548508,7982,Botnet,High
2026-08-26 11:15:56,121.232.250.67,234.30.174.243,ICMP,577956,49545,8502137,5677,DDoS,High
2026-08-26 11:15:58,223.253.40.243,145.8.169.137,UDP,432440,5248,5562640,1765,PortScan,Medium
2026-08-26 11:15:59,236.249.5.56,101.25.146.83,ICMP,215970,55390,6788724,5137,Botnet,High
2026-08-26 11:16:00,63.226.45.224,191.229.64.165,ICMP,264399,53571,1229892,6812,DDoS,Critical
2026-08-26 11:16:01,235.2.18.198,114.234.20.176,TCP,932059,10492,1151912,7363,BENIGN,Low
2026-08-26 11:16:02,42.219.224.162,141.163.14.27,ICMP,602544,19339,2158812,4779,BENIGN,Low
2026-08-26 11:16:03,65.205.242.43,57.208.201.178,ICMP,586114,49727,1168321,3770,DDoS,Critical
2026-08-26 11:16:05,197.108.85.200,191.106.137.76,ICMP,609575,27591,1747283,5310,Botnet,High
2026-08-26 11:16:05,103.197.27.71,105.234.82.251,TCP,411594,1767,3234336,5525,DDoS,Critical
2026-08-26 11:16:06,1.197.221.101,14.150.197.225,ICMP,128586,9221,6973109,9899,DDoS,Critical
2026-08-26 11:16:07,167.96.162.84,111.98.230.240,ICMP,204330,35872,9729827,2133,Botnet,Medium
2026-08-26 11:16:08,207.60.142.67,184.7.139.135,UDP,65533,40001,5297863,5087,BruteForce,High
2026-08-26 11:16:10,55.53.200.69,234.234.10.84,UDP,217726,54522,883905,7144,BruteForce,High
2026-08-26 11:16:11,186.77.111.13,232.120.130.212,ICMP,742305,59347,740144,9581,BruteForce,Medium
2026-08-26 11:16:11,241.126.216.122,47.120.30.219,TCP,174225,56156,1417043,9971,BruteForce,Medium
2026-08-26 11:16:13,88.78.158.241,139.40.134.224,TCP,603259,51541,1942778,5059,DDoS,Critical
2026-08-26 11:16:13,24.253.129.16,182.165.243.236,TCP,122779,57966,2184430,2920,PortScan,Medium
2026-08-26 11:16:15,217.151.134.78,12.9.194.122,ICMP,572047,34198,1819482,5288,BruteForce,High
2026-08-26 11:16:16,183.147.227.181,117.251.27.80,ICMP,535358,36416,8416398,7235,PortScan,Low
2026-08-26 11:16:18,57.75.150.214,5.113.15.156,UDP,922353,5728,5430741,4925,PortScan,Medium
2026-08-26 11:16:19,51.227.124.72,123.64.186.159,TCP,248679,12278,6353829,7650,Botnet,Medium
2026-08-26 11:16:20,156.38.227.25,130.200.84.49,TCP,504609,12220,9820689,8554,BruteForce,Medium
2026-08-26 11:16:21,183.232.38.23,24.223.103.118,UDP,815715,61936,4399468,1325,PortScan,Low
2026-08-26 11:16:22,103.90.103.200,49.134.164.174,TCP,55073,52456,5319092,1994,Botnet,Medium
2026-08-26 11:16:24,207.237.3.82,163.10.80.205,UDP,275988,17119,2379853,3574,PortScan,Medium
2026-08-26 11:16:24,88.108.24.217,64.209.224.171,ICMP,546504,53817,65118,6167,Botnet,Medium
2026-08-26 11:16:25,136.95.47.77,217.14.173.60,UDP,96502,16081,6539193,2538,Botnet,Medium
2026-08-26 11:16:27,152.10.98.194,3.50.106.18,ICMP,243062,25532,3511146,6254,Botnet,High
2026-08-26 11:16:27,72.173.43.222,133.241.205.140,TCP,955577,62083,9715063,1566,PortScan,Low
2026-08-26 11:16:28,210.68.97.182,254.59.166.236,ICMP,80305,21988,4476407,8565,DDoS,Critical
2026-08-26 11:16:29,168.2.197.24,6.167.27.74,UDP,688869,6174,43925,3977,BENIGN,Low
2026-08-26 11:16:31,180.86.9.248,71.18.139.140,UDP,323147,6969,5170952,7091,DDoS,High
2026-08-26 11:16:32,138.79.9.79,164.196.17.178,ICMP,81226,48681,7683243,3912,Botnet,High
2026-08-26 11:16:33,42.119.70.129,66.107.192.202,UDP,917526,32208,44952,8978,Botnet,Medium
2026-08-26 11:16:34,69.73.72.53,231.228.146.78,UDP,385942,28055,3911043,6555,BENIGN,Low
2026-08-26 11:16:36,151.201.221.177,196.244.70.195,ICMP,644784,19377,5435429,5057,BruteForce,Medium
2026-08-26 11:16:37,204.189.120.119,207.17.177.145,TCP,5942,42982,9561632,7858,BENIGN,Low
2026-08-26 11:16:39,124.41.236.207,216.52.0.253,UDP,378816,35911,1276718,5481,BENIGN,Low
2026-08-26 11:16:39,247.172.216.115,235.18.150.178,ICMP,246564,25470,1649649,9809,Botnet,Medium
2026-08-26 11:16:41,175.98.51.165,240.238.147.254,TCP,420811,34347,3684899,5278,BENIGN,Low
2026-08-26 11:16:42,196.203.125.180,219.24.131.157,ICMP,893391,37080,8561618,6727,DDoS,Critical
2026-08-26 11:16:44,210.82.239.213,126.69.168.206,UDP,170621,15455,4547439,4600,PortScan,Medium
2026-08-26 11:16:45,106.139.80.73,8.129.136.164,UDP,151415,49895,9879270,510,BruteForce,Medium
2026-08-26 11:16:46,107.161.33.96,16.160.251.140,TCP,497266,45921,7677614,5905,BENIGN,Low
2026-08-26 11:16:47,172.186.159.9,254.31.50.156,ICMP,868787,35743,513630,3650,DDoS,Critical
2026-08-26 11:16:47,55.132.203.218,2.145.253.199,TCP,489974,61985,8366684,8464,BENIGN,Low
2026-08-26 11:16:48,84.176.188.213,227.37.45.119,ICMP,6777,545,9766670,1515,BENIGN,Low
2026-08-26 11:16:49,84.79.42.201,109.194.139.72,UDP,652692,52072,7381800,3871,BruteForce,Medium
2026-08-26 11:16:50,7.147.135.157,86.188.152.178,UDP,85591,26255,3405477,9181,BruteForce,High
2026-08-26 11:16:51,71.246.245.26,33.213.193.131,TCP,124765,31777,3997547,3753,Botnet,High
2026-08-26 11:16:51,83.1.142.127,99.190.226.53,ICMP,329304,24691,6517187,2555,Botnet,High
2026-08-26 11:16:52,178.139.58.80,7.7.139.149,UDP,706612,3482,6478268,9350,BruteForce,Medium
2026-08-26 11:16:52,28.41.126.191,188.20.197.228,UDP,54874,10308,9509968,7699,PortScan,Low
2026-08-26 11:16:53,201.132.21.161,80.146.149.96,ICMP,520964,21850,4669106,8093,BruteForce,Medium
2026-08-26 11:16:54,165.206.227.202,113.124.20.174,UDP,455330,16063,3002044,3957,BruteForce,High
2026-08-26 11:16:56,122.15.230.154,172.37.142.22,ICMP,32746,21577,9372716,6506,Botnet,High
2026-08-26 11:16:58,196.80.220.132,69.156.144.215,TCP,523360,56333,5902052,6011,BENIGN,Low
2026-08-26 11:17:00,209.149.51.116,135.189.99.123,UDP,139656,64067,5390933,3814,PortScan,Low
2026-08-26 11:17:00,214.199.47.100,224.211.109.167,ICMP,607843,39944,5919288,5690,Botnet,High
2026-08-26 11:17:01,126.151.93.49,19.157.21.35,UDP,442422,29068,6022559,7616,BruteForce,Medium
2026-08-26 11:17:03,3.242.166.195,20.131.239.70,TCP,210500,64791,182037,6907,PortScan,Medium
2026-08-26 11:17:04,248.116.186.182,215.43.130.192,TCP,144799,51524,5149177,7592,BENIGN,Low
2026-08-26 11:17:05,63.136.98.238,163.140.252.55,UDP,404094,33179,118725,2130,BENIGN,Low
2026-08-26 11:17:07,183.212.29.42,28.23.40.53,ICMP,354743,56180,1290937,2982,PortScan,Low
2026-08-26 11:17:08,225.128.231.21,10.75.35.132,TCP,893228,59131,1158314,5886,Botnet,High
2026-08-26 11:17:08,151.73.44.117,89.186.132.115,TCP,89379,40239,5303101,708,PortScan,Low
2026-08-26 11:17:08,211.60.141.167,255.225.174.191,ICMP,808977,63953,9034792,1885,BENIGN,Low
2026-08-26 11:17:10,207.0.48.81,128.158.207.143,TCP,860692,6185,7880174,3296,Botnet,High
2026-08-26 11:17:11,150.104.123.225,51.127.18.124,UDP,229738,45155,2864725,1793,DDoS,Critical
2026-08-26 11:17:13,142.73.41.111,167.56.79.236,TCP,278935,29378,3812875,3345,BENIGN,Low
2026-08-26 11:17:14,28.31.214.24,115.132.187.234,ICMP,632908,16294,2307768,6429,DDoS,High
2026-08-26 11:17:16,10.52.190.121,74.164.42.168,ICMP,452507,58146,2690605,1761,Botnet,High
2026-08-26 11:17:17,124.156.143.45,89.216.240.90,TCP,676957,40573,1323241,4431,Botnet,High
2026-08-26 11:17:17,199.138.151.130,196.245.91.110,ICMP,419549,17958,6306072,2800,BENIGN,Low
2026-08-26 11:17:18,231.4.29.178,133.185.23.120,ICMP,773905,11184,5357570,9583,DDoS,Critical
2026-08-26 11:17:20,37.32.31.29,81.92.189.210,TCP,181095,60612,1956996,368,Botnet,High
2026-08-26 11:17:21,31.87.234.83,138.7.84.144,ICMP,659319,28833,4076286,4490,PortScan,Low
2026-08-26 11:17:21,5.213.126.100,232.12.51.214,UDP,30522,53776,3963093,7892,Botnet,Medium
2026-08-26 11:17:22,62.247.85.39,32.204.229.128,ICMP,760405,59268,2046903,5026,Botnet,High
2026-08-26 11:17:24,221.51.241.32,97.26.203.191,ICMP,393213,32234,5187486,3747,PortScan,Medium
2026-08-26 11:17:25,139.78.69.185,133.95.83.134,ICMP,419255,50200,4801117,5038,BruteForce,High
2026-08-26 11:17:27,217.116.187.233,184.96.16.157,UDP,767392,58010,3078000,4766,BruteForce,High
2026-08-26 11:17:27,112.145.90.93,115.243.57.74,TCP,141991,36258,6712210,111,Botnet,Medium
2026-08-26 11:17:28,49.219.30.129,210.59.113.28,ICMP,923441,51948,8141326,7949,BENIGN,Low
2026-08-26 11:17:30,188.106.8.237,225.112.9.2,ICMP,689405,48820,183284,5199,Botnet,High
2026-08-26 11:17:30,50.4.201.105,43.121.161.38,UDP,591367,47785,2749605,4686,DDoS,High
2026-08-26 11:17:31,241.111.5.128,134.120.238.235,TCP,330334,60276,6730938,6883,PortScan,Medium
2026-08-26 11:17:32,4.251.217.224,187.22.176.186,UDP,729303,33380,8313078,1443,Botnet,High
2026-08-26 11:17:32,19.7.148.179,153.194.86.206,TCP,347019,41023,684353,6597,Botnet,Medium
2026-08-26 11:17:32,249.177.36.20,32.150.113.4,TCP,100522,14616,538166,624,PortScan,Low
2026-08-26 11:17:34,101.183.140.164,96.213.30.191,UDP,20347,57235,2616797,6007,PortScan,Medium
2026-08-26 11:17:35,6.88.236.50,92.19.62.183,UDP,900965,1981,5674428,7235,BruteForce,High
2026-08-26 11:17:36,121.186.191.25,210.208.19.94,TCP,232079,44795,1224995,9662,PortScan,Low
2026-08-26 11:17:37,133.164.120.9,214.103.174.43,TCP,346528,2194,7243582,1170,BruteForce,Medium
2026-08-26 11:17:38,44.33.99.37,235.187.65.25,TCP,745928,1784,2265584,4210,BruteForce,High
2026-08-26 11:17:39,196.195.128.28,222.219.130.124,ICMP,66568,44252,6995685,9852,PortScan,Medium
2026-08-26 11:17:41,53.53.223.58,198.75.252.41,ICMP,349636,54045,7735555,2649,DDoS,High
2026-08-26 11:17:42,149.187.217.68,32.81.152.167,UDP,326880,49455,7842582,1409,DDoS,High
2026-08-26 11:17:43,98.167.124.72,21.68.139.199,ICMP,132917,39912,8895393,9776,BruteForce,Medium
2026-08-26 11:17:45,249.180.80.237,167.29.79.73,TCP,886037,15093,4501665,2682,PortScan,Medium
2026-08-26 11:17:46,243.91.127.146,173.250.154.128,UDP,169908,22934,3712353,6774,DDoS,Critical
2026-08-26 11:17:47,85.40.46.53,34.97.35.78,UDP,287678,50962,2154586,9862,DDoS,Critical
2026-08-26 11:17:47,113.250.40.158,32.183.38.111,ICMP,105344,18152,3749333,7354,DDoS,Critical
2026-08-26 11:17:49,18.162.86.65,215.25.253.40,TCP,909383,53723,4479130,2804,BENIGN,Low
2026-08-26 11:17:51,169.249.142.75,60.124.251.26,ICMP,75674,60471,4201230,1834,BENIGN,Low
2026-08-26 11:17:51,216.182.100.6,153.215.97.17,TCP,313191,45771,8257464,2156,Botnet,High
2026-08-26 11:17:52,1.20.56.140,212.7.64.220,TCP,913574,52869,8492464,9589,BENIGN,Low
2026-08-26 11:17:53,42.247.31.143,12.18.118.16,ICMP,607210,2256,4192518,8326,PortScan,Medium
2026-08-26 11:17:55,167.234.226.152,10.246.221.75,ICMP,338410,5863,211069,2936,PortScan,Medium
2026-08-26 11:17:56,25.231.94.188,1.58.54.252,TCP,140191,45150,8869368,7507,BruteForce,Medium
2026-08-26 11:17:57,197.221.6.53,232.56.103.216,UDP,589716,21056,3452371,6763,PortScan,Medium
2026-08-26 11:17:59,123.169.217.80,214.237.63.215,TCP,240905,5220,1965175,2920,Botnet,Medium
2026-08-26 11:18:01,41.184.92.234,75.66.54.196,TCP,831910,4808,4463683,1776,Botnet,High
2026-08-26 11:18:01,65.64.136.40,106.215.81.165,UDP,476501,14627,2355541,7099,Botnet,High
2026-08-26 11:18:03,171.148.211.56,123.189.203.22,TCP,497049,53862,8419718,3900,DDoS,Critical
2026-08-26 11:18:04,237.20.157.152,44.26.91.117,UDP,957102,8819,959365,999,Botnet,High
2026-08-26 11:18:06,215.29.157.56,232.221.144.182,TCP,226912,64324,8067629,8257,Botnet,High
2026-08-26 11:18:07,233.169.32.205,236.110.209.125,UDP,282242,45363,8240975,4683,BruteForce,Medium
2026-08-26 11:18:09,97.15.72.113,252.50.209.138,TCP,433161,39770,9871119,7466,DDoS,Critical
2026-08-26 11:18:09,22.0.101.184,7.95.223.27,TCP,912961,9204,6474998,5852,Botnet,Medium
2026-08-26 11:18:10,193.134.116.125,55.109.253.23,TCP,341281,56692,5127375,8224,DDoS,Critical
2026-08-26 11:18:10,196.240.187.192,233.190.35.203,ICMP,881197,592,6477497,4355,PortScan,Medium
2026-08-26 11:18:12,220.221.21.33,121.244.16.183,ICMP,967601,7062,3497679,5994,PortScan,Medium
2026-08-26 11:18:13,218.149.242.104,235.229.190.117,UDP,246731,34991,722748,8269,PortScan,Medium
2026-08-26 11:18:14,250.181.97.85,138.153.59.45,ICMP,937561,64545,539581,7026,DDoS,High
2026-08-26 11:18:15,103.92.139.46,235.30.20.185,TCP,42527,36498,8530736,8136,PortScan,Medium
2026-08-26 11:18:16,96.26.192.35,219.222.85.90,UDP,66229,42838,2947355,7670,Botnet,Medium
2026-08-26 11:18:18,146.184.15.20,27.35.57.22,UDP,735139,17132,6313358,4440,BENIGN,Low
2026-08-26 11:18:20,111.197.213.74,52.5.102.227,TCP,659884,28192,59104,5379,PortScan,Low
2026-08-26 11:18:20,238.117.135.161,184.253.231.96,UDP,759425,58393,2343595,5172,Botnet,Medium
2026-08-26 11:18:20,8.22.64.168,215.202.82.222,UDP,274742,63215,9243274,2809,DDoS,High
2026-08-26 11:18:21,44.45.169.104,86.160.69.251,UDP,937537,36804,4824616,1422,Botnet,High
2026-08-26 11:18:21,240.52.51.233,167.59.151.39,TCP,308101,31824,8304639,4030,Botnet,Medium
2026-08-26 11:18:22,179.227.244.250,232.180.28.26,UDP,622637,50859,8236414,9341,BruteForce,High
2026-08-26 11:18:22,248.198.133.94,105.28.110.172,UDP,702221,58225,1560291,6810,DDoS,High
2026-08-26 11:18:22,187.198.184.208,101.50.155.227,TCP,711791,59588,1750998,2640,DDoS,High
2026-08-26 11:18:24,9.184.236.114,58.85.134.236,ICMP,571121,50544,1841802,9549,PortScan,Low
2026-08-26 11:18:26,131.234.199.205,113.48.4.151,UDP,919017,39398,4467469,8820,DDoS,Critical
2026-08-26 11:18:26,157.213.236.250,248.3.249.147,TCP,347805,56352,1279084,739,BruteForce,High
2026-08-26 11:18:28,228.250.104.74,205.213.20.200,TCP,344416,47469,3935163,1325,PortScan,Medium
2026-08-26 11:18:28,237.70.13.216,226.90.133.42,ICMP,100434,16436,2546460,9893,BENIGN,Low
2026-08-26 11:18:28,138.224.136.155,10.111.189.15,ICMP,733179,54947,9695616,6586,BruteForce,High
2026-08-26 11:18:29,33.183.176.95,3.231.181.34,ICMP,158404,14854,7344941,818,DDoS,High
2026-08-26 11:18:30,29.90.60.196,199.254.26.125,TCP,862926,33734,8004013,1478,PortScan,Medium
2026-08-26 11:18:31,123.88.240.185,111.166.16.129,UDP,115705,47935,2569144,6982,PortScan,Low
2026-08-26 11:18:32,3.146.19.63,15.105.0.109,UDP,727360,53926,5688123,2679,BENIGN,Low
2026-08-26 11:18:33,36.240.63.91,206.83.212.43,TCP,276237,35401,3057247,8499,DDoS,Critical
